unitserialnumber,code,deviceId,timestamp,manual,type,message,alarm_type
2024003,2015.0,un0000000000002202,2024-09-30 14:27:23,False,3,-,SEQUENCE
2024003,2032.0,un0000000000002202,2024-09-30 14:28:02,False,3,-,SEQUENCE
2024003,2016.0,un0000000000002202,2024-09-30 14:30:48,False,3,-,SEQUENCE
2024003,2017.0,un0000000000002202,2024-09-30 14:33:09,False,3,-,SEQUENCE
2024003,2019.0,un0000000000002202,2024-09-30 14:35:42,False,3,-,SEQUENCE
2024003,2021.0,un0000000000002202,2024-09-30 14:39:09,False,3,-,SEQUENCE
2024003,2026.0,un0000000000002202,2024-09-30 14:40:22,False,3,-,SEQUENCE
2024003,2021.0,un0000000000002202,2024-09-30 14:44:56,False,3,-,SEQUENCE
2024003,2002.0,un0000000000002202,2024-09-30 14:46:09,False,3,-,SEQUENCE
2024003,2001.0,un0000000000002202,2024-09-30 14:46:48,False,3,-,SEQUENCE
2024003,2004.0,un0000000000002202,2024-09-30 14:50:51,False,3,-,SEQUENCE
2024003,2025.0,un0000000000002202,2024-09-30 15:01:06,False,3,-,SEQUENCE
2024003,2008.0,un0000000000002202,2024-09-30 15:02:37,False,3,-,SEQUENCE
2024003,2009.0,un0000000000002202,2024-09-30 15:03:18,False,3,-,SEQUENCE
2024003,2010.0,un0000000000002202,2024-09-30 15:05:02,False,3,-,SEQUENCE
2024003,2020.0,un0000000000002202,2024-09-30 15:07:16,False,3,-,SEQUENCE
2024003,2000.0,un0000000000002202,2024-09-30 21:55:24,False,3,id=605589-0001 version=3.2 model=WTS001,SEQUENCE
2024003,2021.0,un0000000000002202,2024-09-30 21:55:29,False,3,-,SEQUENCE
2024003,2002.0,un0000000000002202,2024-09-30 21:56:43,False,3,-,SEQUENCE
2024003,2001.0,un0000000000002202,2024-09-30 21:57:21,False,3,-,SEQUENCE
2024003,2004.0,un0000000000002202,2024-09-30 22:01:38,False,3,-,SEQUENCE
2024003,2025.0,un0000000000002202,2024-09-30 22:09:08,False,3,-,SEQUENCE
